motionGravityY,motionGravityZ,motionGravityX,motionRotationRateZ,gyroRotationY,motionRotationRateY,gyroRotationX,motionRotationRateX,gyroRotationZ,gyroTimestamp,motionMagneticFieldY,magneticFieldX,magneticFieldY,motionMagneticFieldZ,motionMagneticFieldX,magneticFieldZ,motionMagneticFieldCalibrationAccuracy,locationCourse,locationHorizontalAccuracy,locationHeadingY,locationLongitude,locationVerticalAccuracy,locationSpeed,locationTrueHeading,locationAltitude,locationTimestamp,locationLatitude,locationHeadingTimestamp,locationHeadingX,locationMagneticHeading,locationHeadingZ,locationHeadingAccuracy,accelerometerAccelerationX,motionUserAccelerationX,accelerometerTimestamp,motionUserAccelerationZ,accelerometerAccelerationZ,accelerometerAccelerationY,motionUserAccelerationY,orientationAzimuth,motionQuaternionZ,orientationRoll,motionQuaternionW,motionAttitudeReferenceFrame,orientationPitch,motionQuaternionY,motionQuaternionX,isAccelerating,isHardBreaking,loggingTimestamp,isCornering,isOverspeeding
-0.5331375002861023,-0.831188976764679,0.1577635109424591,-0.1484961062669754,0.04942320982579951,0.01500568632036448,0.0573783383179752,0.08419842272996902,-0.1492150516643767,3569.043841541667,3.473348140716553,63.03782653808594,-93.07247924804688,0.2665386199951172,44.78116989135742,-223.1643981933594,1,-0.0174,65,3.604888916015625,1.35078306556439,10,0,4.820440924072265,881.6571655273438,1497356266.005481,0.2246981743936408,1497356266.791098,44.46163940429688,4.842300311279296,-3.54510498046875,0.261,0.1659393310546875,0.008175826631486416,3569.042074541667,0.1339080631732941,-0.6972808837890625,-0.6374969482421875,-0.1043594405055046,0.1148591106335617,0.08084335245042276,0.5623047598746741,0.9534457663939495,xArbitraryCorrectedZVertical,0.1875733678878552,0.1056797376995577,0.2706239382423183,False,False,1497356267.005082,False,False
-0.547546923160553,-0.8222741484642029,0.1551049500703812,-0.06867820769548416,-0.006608101612813614,-0.04095413908362389,-0.03076510322870437,-0.003641078248620033,-0.06939425484030372,3569.133888541667,3.859681606292725,62.16471862792969,-93.24710083007812,-0.1439180374145508,44.75009155273438,-223.330810546875,1,-0.0174,65,3.604888916015625,1.35078306556439,10,0,4.820440924072265,881.6571655273438,1497356266.005481,0.2246981743936408,1497356266.791098,44.46163940429688,4.842300311279296,-3.54510498046875,0.261,0.1777496337890625,0.01315371971577406,3569.140894541667,0.06681152433156967,-0.764617919921875,-0.613983154296875,-0.05334418267011642,0.1016090294089346,0.0750129519211307,0.5794298406999739,0.9515829669890399,xArbitraryCorrectedZVertical,0.1864386089049941,0.103534550487389,0.2795416084159691,False,False,1497356267.104892,False,False
-0.5421134233474731,-0.8241061568260193,0.1642012298107147,0.1107604205608368,0.1499261156754278,0.129448264837265,-0.07762155839588551,-0.03972255066037178,0.1004144889014377,3569.233954541667,4.090736389160156,62.51396179199219,-93.94558715820312,0.1801238059997559,44.72943115234375,-222.9979705810547,1,-0.0174,65,3.604888916015625,1.35078306556439,10,0,4.820440924072265,881.6571655273438,1497356266.005481,0.2246981743936408,1497356266.791098,44.46163940429688,4.842300311279296,-3.54510498046875,0.261,0.1979522705078125,0.01432659570127726,3569.249587541667,0.04018588736653328,-0.7685394287109375,-0.680572509765625,-0.1006630659103394,0.0994297970504901,0.07514691659471884,0.572950143478604,0.9520535848743726,xArbitraryCorrectedZVertical,0.196672062557925,0.1080345710722059,0.2761800932496868,False,False,1497356267.20443,False,False
-0.5494834780693054,-0.8163235187530518,0.1779994666576385,0.1216208636760712,0.2434161194265505,0.2091980129480362,-0.01241592331805842,0.01523604523390532,0.1209067145412704,3569.333987541667,3.751718759536743,62.68858337402344,-93.07247924804688,1.108030319213867,44.74578475952148,-221.5002288818359,1,-0.0174,65,3.604888916015625,1.35078306556439,10,0,4.820440924072265,881.6571655273438,1497356266.005481,0.2246981743936408,1497356266.791098,44.46163940429688,4.842300311279296,-3.54510498046875,0.261,0.198638916015625,0.01584818959236145,3569.348410541667,0.05822111666202545,-0.7536773681640625,-0.68243408203125,-0.1286018639802933,0.1061383038006282,0.08120650464640612,0.5817458825897918,0.9495089624976172,xArbitraryCorrectedZVertical,0.2146897102674091,0.1176187597974446,0.2792920712865321,False,False,1497356267.308068,False,False
-0.5866663455963135,-0.7894627451896667,0.1804749220609665,0.1677183508872986,0.2616960571488544,0.2180020809173584,0.08372712151100117,0.1156084835529327,0.1797311493311586,3569.434063541667,2.594029188156128,63.91091918945312,-93.59634399414062,2.052926301956177,44.79447174072266,-221.0009765625,1,-0.0174,65,2.879547119140625,1.35078306556439,10,0,4.80209360961914,881.6571655273438,1497356266.005481,0.2246981743936408,1497356267.374718,44.00495147705078,4.823952996826171,-1.394546508789062,0.261,0.17138671875,-0.009088207967579365,3569.447224541667,0.04779401794075966,-0.741668701171875,-0.6783447265625,-0.09167836606502533,0.1284443120777682,0.09517220800330421,0.62693619634107,0.9411023377649322,xArbitraryCorrectedZVertical,0.2247428337842698,0.1261159036322712,0.2989371497960237,False,False,1497356267.405181,False,False
-0.6237449645996094,-0.7608975172042847,0.1788216531276703,0.1583057790994644,0.1725976060352724,0.1629529446363449,0.2712773118026324,0.2951579391956329,0.1659607422826859,3569.534099541667,1.919856309890747,61.640869140625,-93.07247924804688,2.449369668960571,44.80851745605469,-220.5017242431641,1,-0.0174,65,1.966148376464844,1.35078306556439,10,0,4.77793071899414,881.6571655273438,1497356266.005481,0.2246981743936408,1497356267.462902,44.24673461914062,4.799790106201171,-0.6008758544921875,0.261,0.16668701171875,-0.01683434657752514,3569.546046541667,0.04518403485417366,-0.70294189453125,-0.6297454833984375,0.003383617149665952,0.1380808134086947,0.1026383584767323,0.6735248089230168,0.932691875943686,xArbitraryCorrectedZVertical,0.2308253235680984,0.131072736073765,0.3199549496038239,False,False,1497356267.504585,False,False
-0.6392097473144531,-0.7472837567329407,0.1815981864929199,0.1118973791599274,0.01525831514949999,-0.01870674081146717,0.08092707394089185,0.1102340966463089,0.1110772532738969,3569.644178541667,1.743720531463623,61.99009704589844,-93.42172241210938,2.819723844528198,44.79394149780273,-220.5017242431641,1,-0.0174,65,1.966148376464844,1.35078306556439,10,0,4.77793071899414,881.6571655273438,1497356266.005481,0.2246981743936408,1497356267.462902,44.24673461914062,4.799790106201171,-0.6008758544921875,0.261,0.2208404541015625,0.03924227133393288,3569.644871541667,0.02983072586357594,-0.7174530029296875,-0.6454925537109375,-0.006282784044742584,0.1369438895746978,0.1042055170221229,0.6934702619540807,0.928861170555248,xArbitraryCorrectedZVertical,0.2383900634761092,0.1346596904836639,0.3289755368043788,False,False,1497356267.60472,False,False
-0.6423882842063904,-0.7441239356994629,0.1833491325378418,0.05293333530426025,0.08389383539524013,0.01608981005847454,-0.1641005242612656,-0.1442073285579681,0.04153013298702266,3569.734199541667,1.358012437820435,63.38706970214844,-95.86640930175781,3.218804597854614,44.78039169311523,-219.8360595703125,1,-0.0174,65,1.509437561035156,1.35078306556439,10,0,4.759150103759765,881.6571655273438,1497356266.005481,0.2246981743936408,1497356267.669549,44.30047225952148,4.781009490966796,0.372039794921875,0.261,0.1902923583984375,0.006943232379853725,3569.743681541667,0.0785660669207573,-0.665557861328125,-0.6499176025390625,-0.007529338356107473,0.146586361204567,0.1093892868735158,0.697610506326161,0.9274135789645682,xArbitraryCorrectedZVertical,0.2415837562122426,0.1377831357051401,0.330081573228031,False,False,1497356267.706767,False,False
-0.6270553469657898,-0.7577946186065674,0.1804131418466568,0.05912506580352783,0.1028528791955142,0.08506248146295547,-0.4115124505873709,-0.3658506274223328,0.03485012602477691,3569.834284541667,1.032418012619019,63.73629760742188,-95.86640930175781,3.26274585723877,44.7859001159668,-219.8360595703125,1,-0.0174,65,1.509437561035156,1.35078306556439,10,0,4.759150103759765,881.6571655273438,1497356266.005481,0.2246981743936408,1497356267.669549,44.30047225952148,4.781009490966796,0.372039794921875,0.261,0.215850830078125,0.0320197157561779,3569.842504541667,0.04769636690616608,-0.718017578125,-0.6178436279296875,0.003001377219334245,0.1612767860791327,0.1140865160586684,0.6777672495444176,0.9305275835171529,xArbitraryCorrectedZVertical,0.2337255133791192,0.136203605862609,0.3202362579679962,False,False,1497356267.805803,False,False
-0.6099168658256531,-0.7719860672950745,0.1789940744638443,0.2396613359451294,0.3285826795067395,0.3294658958911896,-0.4340302765523179,-0.4100368320941925,0.2666713746973404,3569.924327541667,-0.08184075355529785,61.99009704589844,-96.21565246582031,3.935712814331055,44.74362182617188,-218.1719055175781,1,-0.0174,65,0.7169113159179688,1.35078306556439,10,0,4.737352313232422,881.6571655273438,1497356266.005481,0.2246981743936408,1497356267.815526,44.71686935424805,4.759211700439453,0.8968505859375,0.261,0.2154693603515625,0.0456152968108654,3569.941352541667,0.01614198088645935,-0.7467498779296875,-0.6626129150390625,-0.06401807069778442,0.2012592987821563,0.1309202724849362,0.6559556846427113,0.932122808666821,xArbitraryCorrectedZVertical,0.2278359175944296,0.1392194591999884,0.3076115960031558,False,False,1497356267.907052,False,False
-0.5928897261619568,-0.7856677174568176,0.1766579300165176,0.6495380401611328,0.0170367741254549,-0.01700123399496078,0.1461260511159937,0.1743208467960358,0.6488597585218489,3570.034370541667,-2.0603928565979,62.33934020996094,-98.31108093261719,5.507360458374023,44.52989959716797,-217.1734008789062,1,-0.0174,65,-1.069564819335938,1.35078306556439,10,0,4.676257434082031,881.6571655273438,1497356266.005481,0.2246981743936408,1497356267.991297,44.16614532470703,4.698116821289062,2.727401733398438,0.261,0.1060028076171875,-0.02152182348072529,3570.040170541667,-0.07506532222032547,-0.8527374267578125,-0.7703399658203125,-0.1699886918067932,0.2631446876882916,0.1580193045179872,0.6346425780950113,0.9315920531762303,xArbitraryCorrectedZVertical,0.2211723285050688,0.1446300148563249,0.2936806167611438,False,False,1497356268.004372,False,False
-0.6317270398139954,-0.7557638883590698,0.1724583655595779,0.5030661225318909,-0.2276174488918734,-0.2456706315279007,0.2070056473190961,0.1836137473583221,0.4661333519126781,3570.134434541667,-2.185117483139038,60.06929016113281,-100.5811462402344,5.83155345916748,44.48265838623047,-216.3413238525391,1,2.0981953125,30,-3.326179504394531,1.350785101103923,12,0,4.631739495849609,881.57470703125,1497356267.452592,0.2247014563989124,1497356268.083785,43.70944213867188,4.65359888305664,3.495468139648438,0.261,0.0401611328125,-0.09456225484609604,3570.148864541667,-0.07643523067235947,-0.7774200439453125,-0.6851959228515625,0.01269325613975525,0.2602403366943637,0.1586877345190788,0.6837791224399979,0.9234176388347949,xArbitraryCorrectedZVertical,0.2243494191818878,0.1477980285468639,0.3166604016286764,False,False,1497356268.103854,False,False
-0.6492451429367065,-0.7438238859176636,0.1587664932012558,0.1334140449762344,0.2243918281795694,0.1903281658887863,0.06894924062215148,0.09713258594274521,0.1327146381824637,3570.234482541667,-2.981844663619995,62.33934020996094,-101.4542388916016,5.380594253540039,44.49321365356445,-217.1734008789062,1,2.0981953125,30,-4.038108825683594,1.350785051516584,12,2.519999957084656,4.605879510498046,881.65771484375,1497356268.061591,0.2247014425436265,1497356268.137434,43.29303741455078,4.627738897705078,3.81549072265625,0.261,-0.0366668701171875,-0.1662280410528183,3570.247677541667,0.09317383170127869,-0.708709716796875,-0.6971588134765625,0.06498611718416214,0.2738058584490754,0.1633121245040137,0.7065915504952349,0.9193699359324043,xArbitraryCorrectedZVertical,0.210290695805347,0.144506998097676,0.3274229655879823,False,False,1497356268.203735,False,False
-0.6293897032737732,-0.7671905159950256,0.1236416473984718,0.617402195930481,0.6417358026058868,0.5093004703521729,0.2556464204166304,0.2695232629776001,0.5133783622829018,3570.334541541667,-2.88651442527771,63.56169128417969,-99.88265991210938,3.11326789855957,44.71536636352539,-218.6711578369141,1,2.0981953125,30,-4.038108825683594,1.350785051516584,12,2.519999957084656,4.605879510498046,881.65771484375,1497356268.061591,0.2247014425436265,1497356268.137434,43.29303741455078,4.627738897705078,3.81549072265625,0.261,-0.01007080078125,-0.1337124407291412,3570.346496541667,-0.02722780220210552,-0.7944183349609375,-0.7598876953125,-0.1304979622364044,0.2764478186099081,0.15585472133013,0.6807676325407258,0.9269868240646759,xArbitraryCorrectedZVertical,0.1597876508848323,0.1203648009766569,0.319244496484186,False,False,1497356268.304721,False,False
-0.6412637233734131,-0.7588542103767395,0.113671250641346,-0.209416389465332,0.1288618430334461,0.1063368767499924,-0.006766027065455312,-0.1005943119525909,-0.1875821482247122,3570.434612541667,-3.895145654678345,63.38706970214844,-101.1050109863281,3.283858060836792,44.62659072875977,-218.8375701904297,1,2.0981953125,30,-4.038108825683594,1.350785051516584,12,2.519999957084656,4.605879510498046,881.65771484375,1497356268.061591,0.2247014425436265,1497356268.137434,43.29303741455078,4.627738897705078,3.81549072265625,0.261,-0.04705810546875,-0.1508264094591141,3570.445323541667,0.1016734167933464,-0.7420501708984375,-0.676361083984375,-0.07896639406681061,0.2964853163300623,0.1635159436805979,0.6961440490481073,0.9234119540066715,xArbitraryCorrectedZVertical,0.1486877611069719,0.1192948422463957,0.3261006592652501,False,False,1497356268.404707,False,False
-0.6533898711204529,-0.741215169429779,0.1538889110088348,-0.8245902061462402,-0.1308333811884317,-0.1648988574743271,0.5262768503904826,0.5544671416282654,-0.8252949796879253,3570.544674541667,-1.1768798828125,62.51396179199219,-99.18418884277344,3.365123271942139,44.77476119995117,-219.6696472167969,1,2.0981953125,30,-4.414222717285156,1.350785051516584,12,2.519999957084656,4.629440240478515,881.65771484375,1497356268.061591,0.2247014425436265,1497356268.491315,43.91091918945312,4.651299627685547,1.024810791015625,0.261,0.090911865234375,-0.06297704577445984,3570.544154541667,-0.07596930116415024,-0.8171844482421875,-0.7395782470703125,-0.08618839085102081,0.2066957067449703,0.131612060966461,0.7120537194212229,0.9237347236856223,xArbitraryCorrectedZVertical,0.2047088148913107,0.1310271836270661,0.3349989594257936,False,False,1497356268.505002,False,False
-0.6970755457878113,-0.7025050520896912,0.1434305608272552,-0.2708455622196198,-0.3539389025614929,-0.3518763184547424,0.7961687857940558,0.8157080411911011,-0.2865300343138433,3570.644733541667,1.287662744522095,63.21244812011719,-96.739501953125,0.9258203506469727,44.88845443725586,-221.9994812011719,1,2.0981953125,30,-2.520263671875,1.350785051516584,12,2.519999957084656,4.684857604980468,881.65771484375,1497356268.061591,0.2247014425436265,1497356268.549049,43.57511138916016,4.706716992187499,0.3719482421875,0.261,0.0733642578125,-0.07006630301475525,3570.642984541667,-0.00904281996190548,-0.7115478515625,-0.705078125,-0.008002551272511482,0.1242902645790405,0.09499548852356453,0.7713106545520906,0.917730010999945,xArbitraryCorrectedZVertical,0.2014020868213448,0.1162108537074843,0.3677533433577255,False,False,1497356268.605169,False,False
-0.7214224338531494,-0.6789839267730713,0.1361268609762192,-0.4155873656272888,-0.7398530487510222,-0.7992132306098938,0.6128895069425846,0.7490828633308411,-0.4665719745442141,3570.734777541667,3.029605865478516,61.640869140625,-95.51716613769531,-1.299427509307861,44.79532623291016,-223.4972229003906,1,2.0981953125,30,0.246795654296875,1.350785051516584,12,2.519999957084656,4.780145544433593,881.65771484375,1497356268.061591,0.2247014425436265,1497356268.699372,44.30046081542969,4.802004931640624,-2.649124145507812,0.261,0.001068115234375,-0.1295808404684067,3570.741798541667,-0.1105973795056343,-0.7812957763671875,-0.672393798828125,0.05568145588040352,0.0541940170397991,0.06351690468877853,0.8058541835349848,0.9140336770167178,xArbitraryCorrectedZVertical,0.1978629539199779,0.1013988600968017,0.3875903910949305,False,False,1497356268.703916,False,False
-0.7744702696800232,-0.6236311793327332,0.1062072962522507,-0.7256956100463867,-1.208630386993931,-1.186589956283569,0.6505567247684473,0.6327605843544006,-0.7062085357517242,3570.824833541667,4.453999996185303,60.9423828125,-93.07247924804688,-5.579771995544434,44.34541702270508,-229.821044921875,1,2.0981953125,30,2.65118408203125,1.350785051516584,12,2.519999957084656,4.858920794677734,881.65771484375,1497356268.061591,0.2247014425436265,1497356268.787007,43.72286605834961,4.880780181884766,-5.452590942382812,0.261,0.0259552001953125,-0.08025209605693817,3570.830747541667,-0.004176466725766659,-0.6278076171875,-0.804473876953125,-0.03000360727310181,-0.03372047210849618,0.02092289520145747,0.8858772919692249,0.9007651235018044,xArbitraryCorrectedZVertical,0.1686862581306802,0.06890234370640298,0.4282953324178643,False,False,1497356268.804729,False,False
-0.7889769077301025,-0.6032453775405884,0.1166640147566795,-0.5020033717155457,-0.5946156944907879,-0.6288445591926575,0.5347784595383425,0.5623452663421631,-0.5027235873937127,3570.934883541667,7.790830612182617,60.41851806640625,-91.15165710449219,-9.98320198059082,43.09439468383789,-233.3157958984375,1,2.0981953125,30,4.021286010742188,1.350785051516584,12,2.519999957084656,4.959545874023437,881.65771484375,1497356268.061591,0.2247014425436265,1497356268.875056,42.91691970825195,4.981405261230468,-9.497756958007812,0.261,0.193084716796875,0.06682292371988297,3570.939428541667,-0.05636157467961311,-0.639739990234375,-0.7642364501953125,0.04202865436673164,-0.1680993723002307,-0.03335360464816753,0.9091420671730774,0.8947123657022092,xArbitraryCorrectedZVertical,0.1910356084481047,0.04869217922038782,0.4427260907144466,False,False,1497356268.904891,False,False
